vendor_key,kind,url,label,source_sheet,source_rows,source_checksum
ven_d2d0390e7f27,CATALOG,https://www.tokopedia.com/onnaprima?utm_campaign=Shop%20Share&utm_source=ios&utm_medium=Share&_branch_match_id=765074945979680988&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXL8nPzi9ITclM1MvJzMvW9zK3NAhODQqLSkmyrytKTUstKsrMS49PKsovL04tsnXOKMrPTQUASnyXqzwAAAA%3D,Product website/katalog,List,304,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d2d0390e7f27,CATALOG,https://drive.google.com/drive/folders/1v3HEhZsVji55GYuk9iK24etDxV9-Kroj,Drive/folder katalog,List,304,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_21d3368e5269,WEBSITE,https://osborn.id/,Website,List,305,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_21d3368e5269,INSTAGRAM,https://www.instagram.com/osborn.pvcboard?igsh=MTBoemZwaXdwYWp4aQ==,Instagram,List,305,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_21d3368e5269,CATALOG,https://drive.google.com/drive/folders/1u-_m9P4OAANOtmn2fVye9sspGaka67VG?usp=sharing,Drive/folder katalog,List,305,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_6e1a9da23e92,WEBSITE,https://www.distributorbarrisol.id/Products.htm,Website,List,306,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8e016391c88c,WEBSITE,https://oslodesign.com/,Website,List,307;308,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8e016391c88c,INSTAGRAM,https://www.instagram.com/osloflooring/,Instagram,List,307,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8e016391c88c,CATALOG,https://drive.google.com/drive/folders/1hqguK326xLlabvzz_cp3ftjeqcJdPowi,Product website/katalog,List,307;308,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8e016391c88c,INSTAGRAM,https://www.instagram.com/oslo.id/,Instagram,List,308,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_86f426b91150,WEBSITE,https://palomahardware.com/,Website,List,309;310,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_86f426b91150,INSTAGRAM,https://www.instagram.com/palomahardware/?hl=en,Instagram,List,309;310,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_86f426b91150,CATALOG,https://drive.google.com/drive/folders/1cUR5CjW0T6tkBEPrfoNjCREIWVm1QW5B?usp=drive_link,Drive/folder katalog,List,309;310,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8c6a168a8812,INSTAGRAM,https://www.instagram.com/pamosproject/,Instagram,List,311,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8c6a168a8812,CATALOG,https://drive.google.com/drive/folders/1NhKutV5jahOxuCrnIVfNWYuumqhwbTaA?usp=sharing,Drive/folder katalog,List,311,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_55e3e25c7c80,INSTAGRAM,https://www.instagram.com/pandawaindonesiaofficial/?hl=en,Instagram,List,312,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_55e3e25c7c80,CATALOG,https://drive.google.com/drive/folders/1Ug4Obqq6MW6p6gwQEhJerMCryzVW30y2?usp=drive_link,Drive/folder katalog,List,312,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8fa29922db26,WEBSITE,https://panelinc.id/,Website,List,313,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8fa29922db26,INSTAGRAM,https://www.instagram.com/panelinc.id?igsh=bng5YTdtM3J0MW96,Instagram,List,313,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8fa29922db26,CATALOG,https://panelinc.id/wall-panel-products/,Product website/katalog,List,313,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_65506f583dcf,WEBSITE,https://panelku.co.id/,Website,List,314,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_65506f583dcf,INSTAGRAM,https://www.instagram.com/panelku.co.id/?hl=en,Instagram,List,314,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_65506f583dcf,CATALOG,https://drive.google.com/drive/folders/1IENtu0ZHFSjkUGVhxmXRPL8PpIBSGzSF?usp=drive_link,Drive/folder katalog,List,314,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_7b09d281dedc,INSTAGRAM,https://www.instagram.com/papanrumaterrazzo/,Instagram,List,315,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_96bb11a54e13,WEBSITE,https://linktr.ee/paperyarn,Website,List,316,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_96bb11a54e13,INSTAGRAM,https://www.instagram.com/paperyarn_id,Instagram,List,316,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_96bb11a54e13,CATALOG,https://drive.google.com/drive/folders/1Hruf9dRN-WzbuwDcUkLYijTUyVsVYkxU?usp=drive_link,Drive/folder katalog,List,316,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_96bb11a54e13,CATALOG,https://drive.google.com/drive/folders/14QhwvZCxSmaDkDd49ZjrVUaMfI50J_jg?usp=drive_link,Drive/folder katalog,List,316,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_704cbceea23b,WEBSITE,https://mail.pentaprima.co.id/home#loaded,Website,List,317,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_704cbceea23b,INSTAGRAM,https://www.instagram.com/pentaprimapaint.id?igsh=OTZjNzZwdWs1NXZs,Instagram,List,317,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_704cbceea23b,CATALOG,https://static.myqrcode.mobi/user-media-prod/Elastomeric_Texture_Paint_R1_e319c8b0_7zblx0,Drive/folder katalog,List,317,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_aa5a15f620e1,WEBSITE,https://perintislogam.com/,Website,List,318,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_aa5a15f620e1,INSTAGRAM,https://www.instagram.com/perintis.logam/,Instagram,List,318,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_aa5a15f620e1,CATALOG,https://id.shp.ee/S88Yumb?fbclid=PARlRTSANm6fpleHRuA2FlbQIxMQABp2UmOMZ2kGbA5NhzYPplR1EycYzTok4XvlGQgo9JOftLznXb-UfhhI4Xwmiv_aem_9akHo42sLvpFqHkio_YsEg,Product website/katalog,List,318,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_a533b4385d94,WEBSITE,https://phomimcm.com/,Website,List,319,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_a533b4385d94,INSTAGRAM,https://www.instagram.com/phomimcm/?hl=en,Instagram,List,319,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_a533b4385d94,CATALOG,https://drive.google.com/drive/folders/1BivdmUyzf_iwm11_KdnB1fssWUvIJxvi?usp=drive_link,Drive/folder katalog,List,319,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_23ad77c1ae32,WEBSITE,https://pietrabiancainternational.id/?fbclid=PAZnRzaAN1PGFleHRuA2FlbQIxMQABp0gWbRSEB5K8HaprhQzzJinrgzIujo_UiEzbBzy5X_11jncux1IVn6P8fQh0_aem_6zXwBflD9Ao3irO1fNR6GQ,Website,List,320,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_23ad77c1ae32,INSTAGRAM,https://www.instagram.com/pietrabianca.id/,Instagram,List,320,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b0fef621727f,WEBSITE,https://itspineapple.com/,Website,List,321,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b0fef621727f,INSTAGRAM,https://www.instagram.com/pineapplefurniture/,Instagram,List,321,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b0fef621727f,CATALOG,https://drive.google.com/drive/folders/1CzgHm_qoNYJ5-SGUeaIGGsgU218LixhK?usp=drive_link,Drive/folder katalog,List,321,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_6b9bf3f62890,WEBSITE,https://www.plaswoodindonesia.com/,Website,List,322;323;324;325,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_6b9bf3f62890,INSTAGRAM,https://www.instagram.com/plaswood_id/?hl=en,Instagram,List,322;323;324;325,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_6b9bf3f62890,CATALOG,https://www.plaswoodindonesia.com/texture-spc,Product website/katalog,List,322,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_6b9bf3f62890,CATALOG,https://www.plaswoodindonesia.com/texture-vinyl,Product website/katalog,List,322,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_6b9bf3f62890,CATALOG,https://www.plaswoodindonesia.com/texture-candh-panel,Product website/katalog,List,323,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_6b9bf3f62890,CATALOG,https://www.plaswoodindonesia.com/texture-plafon,Product website/katalog,List,324,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_6b9bf3f62890,CATALOG,https://www.plaswoodindonesia.com/texture-wpc,Product website/katalog,List,325,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_6b9bf3f62890,CATALOG,https://www.plaswoodindonesia.com/texture-wall-board,Product website/katalog,List,325,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_bd52d4c5c71b,WEBSITE,https://primaja.indonetwork.co.id,Website,List,326,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_bd52d4c5c71b,INSTAGRAM,https://www.instagram.com/indonetwork.co.id/,Instagram,List,326,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_a9687d4ef889,WEBSITE,https://primestone.co.id/,Website,List,327,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_a9687d4ef889,INSTAGRAM,https://www.instagram.com/primestone.id/?hl=en,Instagram,List,327,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_a9687d4ef889,CATALOG,https://drive.google.com/drive/folders/1NFldpayl56qG8pJfaq2VyF08dBotxGv2?usp=drive_link,Drive/folder katalog,List,327,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_cfb2820f0991,WEBSITE,https://prismamarble.id/about-prisma/,Website,List,328,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_cfb2820f0991,INSTAGRAM,https://www.instagram.com/prismamarble/?hl=en,Instagram,List,328,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_cfb2820f0991,CATALOG,https://www.primasejati.co.id/index.html,Product website/katalog,List,328,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b86e4ba1ce75,WEBSITE,https://prive-living.com/,Website,List,329;330,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b86e4ba1ce75,INSTAGRAM,https://www.instagram.com/privefurniture/?hl=en,Instagram,List,329;330,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b86e4ba1ce75,CATALOG,https://prive-living.com/product-category/living/,Product website/katalog,List,329,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b86e4ba1ce75,CATALOG,https://prive-living.com/product-category/dining/,Product website/katalog,List,329,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b86e4ba1ce75,CATALOG,https://prive-living.com/product-category/collection-bed/,Product website/katalog,List,329,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b86e4ba1ce75,CATALOG,https://prive-living.com/kitchen/,Product website/katalog,List,329,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_cc85ae74e86d,WEBSITE,https://pronamax.com/?fbclid=PAZXh0bgNhZW0CMTEAAafrhAfS7HjmtFM1gLYfYxsnVT4U8U9ekaaQtkgeW-2xWnbVWQ4EAHGGJ8MV-Q_aem_4zehYeCn9l_3xH6fteuo3A,Website,List,331,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_cc85ae74e86d,INSTAGRAM,https://www.instagram.com/pronamax.official,Instagram,List,331,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_f854da43e230,WEBSITE,https://puffinpaint.com/,Website,List,332,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_f854da43e230,INSTAGRAM,https://www.instagram.com/puffinpaint?igsh=OTRpdzZxbXF3N25p,Instagram,List,332,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_f854da43e230,CATALOG,https://www.tokopedia.com/rwinwijaya/etalase/sold?sort=7,Product website/katalog,List,332,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_957f74198d62,INSTAGRAM,https://www.instagram.com/purnamaroster/,Instagram,List,333,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9689be17e5b0,WEBSITE,https://www.purvaindonesia.com/?fbclid=PAZXh0bgNhZW0CMTEAAaaM7CEipj2QUWwaxNP5a0sp_1KdcgHJ8ZD2qpDr7xZh536XpFiy9D31oZc_aem_f1HdjEF0gXjgTCtd8k-Pxg,Website,List,334,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9689be17e5b0,INSTAGRAM,https://www.instagram.com/purva.id/?hl=en,Instagram,List,334,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9689be17e5b0,CATALOG,https://drive.google.com/drive/folders/18HWHMeCLsDquDL-8bZrOnGG2i8vwhCEr?usp=drive_link,Drive/folder katalog,List,334,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d1f9d15a5aa6,WEBSITE,https://quantummarble.com/,Website,List,335,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d1f9d15a5aa6,INSTAGRAM,https://www.instagram.com/quantummarble.id/?hl=en,Instagram,List,335,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_a3e690053061,INSTAGRAM,https://www.instagram.com/rag_home/?hl=en,Instagram,List,336,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_a3e690053061,CATALOG,https://pin.it/hkbLQNiJF,Product website/katalog,List,336,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_0bb3e5c77136,INSTAGRAM,https://www.instagram.com/rava.idn?igsh=M3B5YXZpc29pdzhw,Instagram,List,337;338,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_0bb3e5c77136,CATALOG,https://drive.google.com/drive/folders/1mlEkri9UTE4_3t_wfI7EHpU01N0DXoPo?usp=drive_link,Drive/folder katalog,List,338,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_ea0a3f276643,WEBSITE,https://reflecto.co.id,Website,List,339;340,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_ea0a3f276643,INSTAGRAM,https://www.instagram.com/reflecto.id/,Instagram,List,339;340,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_ea0a3f276643,CATALOG,https://drive.google.com/drive/folders/1F26rmE8hajuqtBXNuxHnB2GaqvFPpOxT?usp=drive_link,Drive/folder katalog,List,339;340,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_27b43fd8d911,WEBSITE,https://reflecto.co.id,Website,List,341,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_27b43fd8d911,INSTAGRAM,https://www.instagram.com/reflecto.id/,Instagram,List,341,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_27b43fd8d911,CATALOG,https://drive.google.com/drive/folders/1F26rmE8hajuqtBXNuxHnB2GaqvFPpOxT?usp=drive_link,Drive/folder katalog,List,341,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8d9e2ee1d9bd,WEBSITE,https://reflecto.co.id,Website,List,342,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8d9e2ee1d9bd,INSTAGRAM,https://www.instagram.com/reflecto.id/,Instagram,List,342,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8d9e2ee1d9bd,CATALOG,https://reflecto.co.id/more/catalog/,Product website/katalog,List,342,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8d9e2ee1d9bd,CATALOG,https://drive.google.com/drive/folders/1F26rmE8hajuqtBXNuxHnB2GaqvFPpOxT?usp=drive_link,Drive/folder katalog,List,342,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_c1bd8ecd7783,WEBSITE,https://reflecto.co.id,Website,List,343,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_c1bd8ecd7783,INSTAGRAM,https://www.instagram.com/reflecto.id/,Instagram,List,343,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_c1bd8ecd7783,CATALOG,https://drive.google.com/drive/folders/1F26rmE8hajuqtBXNuxHnB2GaqvFPpOxT?usp=drive_link,Drive/folder katalog,List,343,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_236e15b87c95,WEBSITE,https://reflecto.co.id,Website,List,344,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_236e15b87c95,INSTAGRAM,https://www.instagram.com/reflecto.id/,Instagram,List,344,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_236e15b87c95,CATALOG,https://drive.google.com/drive/folders/1F26rmE8hajuqtBXNuxHnB2GaqvFPpOxT?usp=drive_link,Drive/folder katalog,List,344,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8a6fd7c160a1,INSTAGRAM,https://www.instagram.com/regno_id/,Instagram,List,345,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_8a6fd7c160a1,CATALOG,https://www.renos.id/p/regno-wall-panel?srsltid=AfmBOor7N3dZC_t8olV3Zbd2FNxAAMTftFWazgf_WgTuKnM1XE-YJCmg,Product website/katalog,List,345,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_288696c8f503,INSTAGRAM,https://www.instagram.com/importir_marmer_granit/,Instagram,List,346,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_e12d41d86c75,WEBSITE,https://rimbapartikel.com/id/,Website,List,347,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_e12d41d86c75,INSTAGRAM,https://www.instagram.com/rimbapartikel/,Instagram,List,347,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_e12d41d86c75,CATALOG,https://drive.google.com/drive/folders/1WqHJk175DYljZuacp4RnFhRyNI6fga1Q?usp=drive_link,Drive/folder katalog,List,347,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_294c203fd39f,WEBSITE,https://www.roa.co.id/index.html,Website,List,348,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_294c203fd39f,INSTAGRAM,https://www.instagram.com/roa.handwoven/?hl=en,Instagram,List,348,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b625d86948f7,INSTAGRAM,https://www.instagram.com/robries/?hl=en,Instagram,List,349,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2081ec56aa75,WEBSITE,https://www.rockpaint.co.id/id,Website,List,350,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2081ec56aa75,INSTAGRAM,https://www.instagram.com/rockpaint_indonesia/,Instagram,List,350,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2081ec56aa75,CATALOG,https://www.rockpaint.co.id/id/product/adhesive,Product website/katalog,List,350,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2081ec56aa75,CATALOG,https://www.rockpaint.co.id/id/product/decorative,Drive/folder katalog,List,350,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_4b12261f1338,WEBSITE,https://rooftop.co.id/,Website,List,351,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_4b12261f1338,INSTAGRAM,https://www.instagram.com/rooftop.id/,Instagram,List,351,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_4b12261f1338,CATALOG,https://rooftop.co.id/document-download/,Product website/katalog,List,351,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_6c879f23b775,INSTAGRAM,https://www.instagram.com/rootslab/?hl=en,Instagram,List,352,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_c7b2cb55a920,WEBSITE,https://roshan.id/,Website,List,353,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_c7b2cb55a920,INSTAGRAM,https://www.instagram.com/roshan.id/,Instagram,List,353,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_c7b2cb55a920,CATALOG,https://drive.google.com/drive/folders/10F5HM291GW-SJh5g8ojDZBICMI0GJvRP?usp=drive_link,Drive/folder katalog,List,353,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2f579564665b,WEBSITE,https://rovegafurniture.com/,Website,List,354,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2f579564665b,INSTAGRAM,https://www.instagram.com/rovegafurniture/?hl=id,Instagram,List,354,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2f579564665b,CATALOG,https://drive.google.com/drive/u/3/folders/1baov30qdBPB1zC1kAZDbtAYJJNPWMgkZ,Drive/folder katalog,List,354,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2f6ec155f398,INSTAGRAM,https://www.instagram.com/roxy_glass?igsh=MWl1cHNzeXF5dXJwZQ==,Instagram,List,355,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2f6ec155f398,CATALOG,https://drive.google.com/drive/folders/1e0am4Scdw_6SmrP-VblJfZx_Cdfdah7p,Drive/folder katalog,List,355,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2f6ec155f398,WEBSITE,https://www.roxyglass.com/,Website,List,356,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2f6ec155f398,INSTAGRAM,https://www.instagram.com/roxy_glass,Instagram,List,356,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2f6ec155f398,CATALOG,https://drive.google.com/drive/folders/1HMxQB4pZWNs7_DprCZbMY3Nvii5dVSE0?usp=drive_link,Drive/folder katalog,List,356,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_ff3444cb9f2d,WEBSITE,https://rumahmebel.id,Website,List,357,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_ff3444cb9f2d,INSTAGRAM,https://www.instagram.com/rumahmebel.id/,Instagram,List,357,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_64a13c8394a2,WEBSITE,https://sahabatjayasukses.com/,Website,List,358,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_64a13c8394a2,INSTAGRAM,https://www.instagram.com/sahabatjayasukses/,Instagram,List,358,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_64a13c8394a2,CATALOG,https://drive.google.com/drive/folders/125WUAFLBfkHflvngyzWRHEen7UFULGwb?usp=drive_link,Drive/folder katalog,List,358,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_534647ddc3a0,INSTAGRAM,https://www.instagram.com/a.sakamuryafurniture/?hl=en,Instagram,List,359,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_ddcf4bfae15d,WEBSITE,https://www.sampoernakayoe.co.id/id/,Website,List,360,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_ddcf4bfae15d,INSTAGRAM,https://www.instagram.com/sampoernakayoe/?hl=en,Instagram,List,360,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d92ae279af74,INSTAGRAM,https://www.instagram.com/samudera_nite/,Instagram,List,361,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d92ae279af74,CATALOG,https://d1fdloi71mui9q.cloudfront.net/7wMH53hiR7eSYI4UOovP_catalog%20%2B%20custom%20examples.pdf,Drive/folder katalog,List,361,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
